Episode,Reward,Final Stack,Loss
5167,-510,10,84620.078125
5168,510,520,141158.0625
5169,-20,510,115147.8046875
5170,40,500,105213.6015625
5171,260,270,123227.890625
5172,140,160,121926.84375
5173,-480,10,97438.6171875
5174,-510,990,86373.7890625
5175,-990,20,127723.109375
5176,760,770,131513.125
5177,-20,760,106822.28125
5178,-520,10,98957.265625
5179,520,530,107840.84375
5180,510,510,133285.578125
5181,510,510,99798.1015625
5182,260,280,176739.75
5183,-510,10,115144.3203125
5184,510,520,136094.40625
5185,-510,10,150954.84375
5186,510,520,143687.921875
5187,270,280,152415.546875
5188,-510,10,129970.515625
5189,510,520,139324.78125
5190,-750,10,139400.4375
5191,20,1010,104637.6875
5192,-510,1000,131895.640625
5193,-510,990,127039.453125
5194,510,510,115251.0
5195,510,510,78839.1875
5196,-510,0,112589.734375
5197,270,760,164079.515625
5198,-20,750,94766.328125
5199,-880,20,121851.9140625
5200,510,520,109787.0625
5201,270,280,148673.140625
5202,-20,270,112806.671875
5203,140,160,89284.703125
5204,-20,150,104259.4765625
5205,-20,140,107750.453125
5206,-510,10,79991.375
5207,1000,1010,100285.328125
5208,510,530,104733.9921875
5209,-20,520,114284.453125
5210,-500,110,162078.4375
5211,-20,100,105844.6953125
5212,-520,10,130754.6484375
5213,-510,990,92717.1640625
5214,-800,20,98924.734375
5215,-510,990,155921.671875
5216,500,520,126379.2890625
5217,20,530,111772.4375
5218,-390,0,89978.703125
5219,30,1000,163913.71875
5220,-190,990,157730.765625
5221,-400,220,123967.109375
5222,20,230,116279.453125
5223,320,320,80894.453125
5224,-510,10,128444.6328125
5225,-20,990,167940.515625
5226,520,520,135690.84375
5227,-510,10,141604.703125
5228,-510,10,124209.515625
5229,20,1010,126113.1640625
5230,-180,1000,117994.1484375
5231,-100,990,101577.8984375
5232,510,510,148823.5
5233,40,500,111765.0625
5234,-490,10,131901.375
5235,-40,950,114406.40625
5236,-480,20,90426.8671875
5237,510,520,101912.875
5238,-280,10,124280.609375
5239,510,520,150086.734375
5240,-290,510,84467.390625
5241,-470,20,134876.90625
5242,510,520,101029.84375
5243,20,530,176819.765625
5244,-510,520,83431.8515625
5245,20,530,137222.921875
5246,-750,20,169743.125
5247,510,520,80255.1640625
5248,-20,510,104931.3203125
5249,260,280,92088.1796875
5250,-20,270,122814.796875
5251,510,510,118312.859375
5252,510,510,103501.5390625
5253,260,280,156042.25
5254,20,290,118874.7734375
5255,-20,280,161970.5
5256,-20,270,110467.4453125
5257,-20,260,138901.875
5258,-50,190,90976.53125
5259,-100,20,105886.984375
5260,-470,990,137586.625
5261,510,510,122431.46875
5262,510,510,122613.453125
5263,-510,500,133469.578125
5264,260,270,143983.71875
5265,-20,260,89163.984375
5266,-20,250,106815.7578125
5267,130,150,151321.09375
5268,-20,140,94089.25
5269,-520,10,120088.375
5270,-20,990,89773.421875
5271,-520,980,91297.3359375
5272,500,510,111024.1171875
5273,-20,500,114836.453125
5274,-510,10,138927.265625
5275,1000,1010,131977.25
5276,510,530,92203.0
5277,-510,0,93675.5234375
5278,510,520,87459.5
5279,150,400,137301.40625
5280,-540,10,124518.4609375
5281,20,1010,122261.34375
5282,-20,1000,88164.5546875
5283,510,520,105438.6328125
5284,20,530,169581.265625
5285,-20,520,101089.1953125
5286,-510,10,107114.9921875
5287,510,520,154972.578125
5288,-510,10,110848.859375
5289,510,520,146105.734375
5290,-20,510,120523.15625
5291,-620,20,148019.1875
5292,510,520,159381.0625
5293,270,280,121243.875
5294,-20,270,97700.234375
5295,20,280,133148.140625
5296,-30,250,79925.46875
5297,480,480,117934.1328125
5298,-510,10,133000.34375
5299,510,520,112491.1171875
5300,270,280,140337.34375
5301,-260,10,146491.90625
5302,510,520,102139.5078125
5303,20,530,152875.546875
5304,-620,20,132359.796875
5305,510,520,94496.7734375
5306,10,520,91235.0703125
5307,-20,510,116615.234375
5308,40,500,151994.03125
5309,-20,490,113329.0390625
5310,490,490,101398.9453125
5311,-20,480,107114.75
5312,20,490,120620.8046875
5313,250,270,99333.65625
5314,-280,0,103388.1640625
5315,510,520,102679.8828125
5316,-510,10,106791.4375
5317,20,1010,114209.5546875
5318,-510,1000,109454.328125
5319,-510,10,114042.65625
5320,-20,990,93834.796875
5321,500,520,129068.234375
5322,-270,10,120697.1171875
5323,20,1010,116269.2109375
5324,510,530,137129.3125
5325,-130,300,139010.78125
5326,20,310,100465.2109375
5327,-70,200,137765.0
5328,10,200,132414.1875
5329,-20,190,129056.5703125
5330,-230,0,79204.515625
5331,-20,990,130096.25
5332,500,520,111466.4765625
5333,-20,510,106845.0625
5334,420,420,130268.1875
5335,-20,410,104191.6875
5336,-710,20,114613.7734375
5337,-20,990,98606.1796875
5338,-520,0,109517.09375
5339,-20,990,125714.046875
5340,-20,980,120984.1875
5341,10,980,114670.6015625
5342,280,730,121524.8125
5343,510,510,113607.9609375
5344,260,280,112523.96875
5345,-510,10,125874.703125
5346,510,520,84689.8046875
5347,10,520,164443.03125
5348,-510,10,134075.203125
5349,510,520,107994.15625
5350,20,530,110900.0625
5351,-760,20,98176.046875
5352,-510,10,99626.6640625
5353,-270,990,112051.046875
5354,-20,980,96112.515625
5355,-20,970,87578.375
5356,-520,960,78585.6875
5357,490,500,106352.578125
5358,-370,10,149982.234375
5359,-20,990,99753.5546875
5360,500,520,116634.28125
5361,400,410,91665.3125
5362,210,230,97917.890625
5363,510,510,145756.171875
5364,-750,20,99392.1171875
5365,510,520,121296.90625
5366,-360,10,128712.09375
5367,20,1010,163491.15625
5368,650,670,154297.4375
5369,20,680,85581.03125
5370,20,690,134272.9375
5371,-20,680,123088.5859375
5372,-510,470,144990.171875
5373,-20,460,122764.09375
5374,-520,10,119382.5078125
5375,-520,10,125197.875
5376,510,520,148867.828125
5377,270,280,114072.140625
5378,-20,270,109377.96875
5379,-270,0,148224.5
5380,-20,990,115232.75
5381,150,870,114203.078125
5382,510,510,127239.0859375
5383,260,280,114552.7109375
5384,-20,270,154486.21875
5385,510,510,100224.703125
5386,20,520,133454.4375
5387,270,280,82890.7265625
5388,-500,10,143215.953125
5389,-510,990,98425.4140625
5390,510,510,135422.78125
5391,260,280,115826.4140625
5392,-270,10,127649.5703125
5393,510,520,97024.1328125
5394,-400,10,145444.65625
5395,20,1010,121566.3984375
5396,570,590,87846.984375
5397,300,320,132679.375
5398,170,180,97417.75
5399,-570,10,126710.6484375
5400,510,520,117425.078125
5401,-510,10,123886.4765625
5402,-510,10,135978.25
5403,20,1010,96379.5
5404,260,780,119895.34375
5405,-510,10,119964.4140625
5406,510,520,105387.4453125
5407,-510,10,70887.953125
5408,-90,850,110728.359375
5409,20,860,123684.171875
5410,-480,10,121014.8984375
5411,510,520,118777.015625
5412,270,280,116373.453125
5413,150,160,89689.25
5414,-500,10,107882.234375
5415,-510,490,123546.90625
5416,-250,20,119553.734375
5417,400,630,118115.875
5418,320,340,80249.984375
5419,180,190,128774.3046875
5420,100,120,122650.1640625
5421,-500,10,114445.5546875
5422,510,520,122184.3046875
5423,-20,510,77978.265625
5424,510,510,143323.984375
5425,-510,0,99415.53125
5426,510,520,140396.640625
5427,-20,510,91763.078125
5428,-20,500,118717.8515625
5429,260,270,86148.8203125
5430,-260,220,91128.8828125
5431,-510,10,114947.296875
5432,-510,10,109168.3125
5433,-760,10,99269.796875
5434,-20,990,124933.90625
5435,400,620,124485.484375
5436,-680,10,128283.703125
5437,1000,1010,109891.171875
5438,640,660,120455.609375
5439,-400,10,112169.3203125
5440,-20,990,115846.1328125
5441,130,890,160782.0
5442,510,510,108572.203125
5443,260,280,141422.8125
5444,-510,10,112103.90625
5445,20,1010,100587.3984375
5446,510,530,158834.796875
5447,270,290,102049.171875
5448,-500,0,137239.15625
5449,510,520,138602.3125
5450,260,290,125805.3125
5451,150,170,160085.796875
5452,-20,160,90143.6875
5453,-100,150,116894.984375
5454,-90,20,100111.359375
5455,510,520,106513.1484375
5456,220,330,91170.296875
5457,510,510,117767.171875
5458,-20,500,128163.84375
5459,-250,30,141612.734375
5460,-410,210,122065.921875
5461,220,220,82769.265625
5462,-610,10,114277.109375
5463,-20,990,108105.03125
5464,500,520,130642.7890625
5465,-470,10,109296.1328125
5466,-20,990,91470.8828125
5467,500,520,142720.140625
5468,-510,10,108825.8359375
5469,-320,990,97265.578125
5470,500,520,123925.765625
5471,20,530,119667.25
5472,510,510,121201.515625
5473,260,280,84677.296875
5474,-510,10,110939.59375
5475,255,265,109244.5859375
5476,20,275,103582.8671875
5477,-130,265,128514.9453125
5478,-20,255,91363.4375
5479,-520,5,110362.40625
5480,-510,10,101136.328125
5481,270,760,150544.890625
5482,-20,750,104141.578125
5483,-880,20,95199.8515625
5484,-20,990,125213.8125
5485,500,520,135260.609375
5486,270,280,116444.9375
5487,-20,270,113735.84375
5488,-630,20,120246.828125
5489,-510,10,106840.3515625
5490,-270,490,85326.25
5491,250,270,123795.0234375
5492,-20,260,121238.5625
5493,-20,250,122111.9921875
5494,120,160,105325.40625
5495,-20,150,133489.671875
5496,520,520,186960.53125
5497,20,530,108141.4296875
5498,510,510,145658.96875
5499,-40,460,117146.453125
5500,-20,450,100810.21875
5501,230,250,123715.65625
5502,-20,240,92665.8125
5503,-20,230,84517.1796875
5504,120,140,107760.171875
5505,-20,130,70114.375
5506,520,520,115147.203125
5507,270,280,98151.9375
5508,-640,10,108075.875
5509,1000,1010,94568.546875
5510,510,530,106815.875
5511,-20,520,99958.1796875
5512,-760,10,100571.3984375
5513,20,1010,169896.375
5514,20,1020,99002.9140625
5515,-450,1010,151389.28125
5516,70,970,111952.484375
5517,400,620,94788.140625
5518,-320,10,124789.2109375
5519,-20,990,136590.65625
5520,180,840,92416.96875
5521,430,440,110527.5625
5522,230,240,168154.03125
5523,-500,10,136041.46875
5524,510,520,145961.078125
5525,-510,10,103595.671875
5526,-670,10,102665.6015625
5527,510,520,133398.109375
5528,-20,510,141845.515625
5529,-20,500,131223.0
5530,-20,490,146573.3125
5531,250,270,119008.796875
5532,140,160,85649.3984375
5533,-250,10,136398.28125
5534,1000,1010,125335.9609375
5535,-510,20,124145.21875
5536,530,540,122470.109375
5537,-510,530,102937.109375
5538,510,510,129880.3828125
5539,-510,0,132464.875
5540,-510,10,87174.796875
5541,-20,990,115182.640625
5542,-20,980,128166.7109375
5543,-280,450,90109.21875
5544,230,250,81554.234375
5545,130,150,87947.390625
5546,-20,140,119326.4921875
5547,-150,130,102940.28125
5548,-510,0,116901.78125
5549,-550,10,136837.921875
5550,-510,10,137412.25
5551,510,520,117342.953125
5552,-20,510,108582.453125
5553,-20,500,162620.84375
5554,-20,490,102913.75
5555,-480,20,119010.609375
5556,510,520,110577.1796875
5557,10,520,122689.71875
5558,-510,10,114961.15625
5559,-20,990,105806.5234375
5560,-520,0,111489.5234375
5561,510,520,98125.6875
5562,270,280,127235.359375
5563,-640,10,118498.234375
5564,510,520,175440.328125
5565,-750,10,100326.671875
5566,510,520,123361.8828125
5567,270,280,97004.875
5568,150,160,110512.4296875
5569,-20,150,135340.1875
5570,-80,20,154042.796875
5571,-20,990,112063.5234375
5572,490,530,88345.65625
5573,-370,20,88482.71875
5574,20,1010,76290.15625
5575,-160,1000,94655.8828125
5576,510,520,98582.515625
5577,-510,510,99570.296875
5578,260,280,109289.96875
5579,-40,230,146782.421875
5580,20,240,73054.421875
5581,-40,190,134632.359375
5582,-20,180,111570.3125
5583,100,110,119273.09375
5584,-20,100,139039.90625
5585,-20,990,106813.59375
5586,900,920,135264.75
5587,-170,610,99900.0234375
5588,440,440,108897.8203125
5589,-510,10,133177.859375
5590,-20,990,108439.3046875
5591,500,520,81980.34375
5592,-760,10,98155.9765625
5593,1000,1010,131928.765625
5594,510,530,93593.8203125
5595,20,540,100282.875
5596,-20,530,92591.109375
5597,20,540,156898.390625
5598,-20,530,110113.1171875
5599,510,510,116402.21875
5600,260,280,96207.90625
5601,-430,10,107443.46875
5602,510,520,90994.6484375
5603,-90,370,101053.3515625
5604,10,370,94160.3828125
5605,-380,360,97942.8359375
5606,150,240,140465.984375
5607,130,140,115989.234375
5608,80,90,129814.5
5609,510,520,126219.4140625
5610,-740,10,134733.734375
5611,-510,990,129294.0390625
5612,20,1000,76142.9921875
5613,510,520,100700.1640625
5614,-20,510,97773.078125
5615,-640,20,120094.5859375
5616,510,520,133504.296875
5617,-20,510,86317.96875
5618,-750,20,116139.171875
5619,510,520,131510.734375
5620,-380,10,144606.828125
5621,1000,1010,96447.7109375
5622,-20,1000,79915.1640625
5623,510,520,72894.8828125
5624,-650,10,73641.7890625
5625,-40,950,109118.6796875
5626,-50,940,136937.140625
5627,-470,30,147743.390625
5628,250,780,131430.109375
5629,-510,10,154601.71875
5630,1000,1010,124002.21875
5631,10,1010,111064.015625
5632,510,530,114984.234375
5633,-510,0,122550.015625
5634,760,770,151226.875
5635,510,510,111557.40625
5636,-20,500,91125.0625
5637,-520,10,131052.1328125
5638,510,520,133826.125
5639,-510,10,163002.90625
5640,-390,990,118132.09375
5641,500,520,151126.078125
5642,-40,470,104013.7734375
5643,240,260,134360.90625
5644,-20,250,101372.609375
5645,-70,240,111984.2734375
5646,70,200,84040.7578125
5647,20,210,133227.65625
5648,-20,200,135686.453125
5649,-510,10,127379.640625
5650,20,1010,107112.4453125
5651,-50,1000,93662.140625
5652,-510,10,165589.609375
5653,-20,990,100035.6015625
5654,500,520,128496.40625
5655,-20,510,125756.5390625
5656,20,520,115913.890625
5657,-270,510,101191.046875
5658,210,350,109695.953125
5659,30,350,110544.828125
5660,20,360,88114.015625
5661,-300,10,91966.734375
5662,20,1010,147735.171875
5663,-20,1000,83583.8203125
5664,-510,10,154382.484375
5665,510,520,86946.3046875
5666,490,500,120229.0078125
5667,260,270,152720.328125
5668,-20,260,125315.359375
5669,-210,10,169242.5
5670,-510,10,144691.359375
5671,270,760,144548.71875
5672,-510,10,124410.671875
5673,-20,990,93976.9140625
5674,20,1000,75506.609375
5675,-510,10,109944.6328125
5676,510,520,117897.84375
5677,130,160,130913.8828125
5678,-80,30,76182.78125
5679,510,520,108367.28125
5680,-510,10,103849.0859375
5681,510,520,95485.9609375
5682,20,530,95232.296875
5683,-20,520,108779.734375
5684,-510,510,136871.453125
5685,510,510,117108.359375
5686,-510,0,120560.703125
5687,510,520,170791.609375
5688,260,290,145747.640625
5689,-510,0,115473.8515625
5690,510,520,154595.15625
5691,-20,510,129946.78125
5692,20,520,145183.875
5693,-260,510,120202.984375
5694,-340,20,107351.703125
5695,255,265,96882.0546875
5696,140,155,147806.671875
5697,-510,5,140950.828125
5698,510,520,109849.828125
5699,-280,10,124345.7109375
5700,390,640,122101.4296875
5701,-20,630,131752.46875
5702,-90,480,147705.59375
5703,-490,10,105024.375
5704,510,520,98164.984375
5705,60,510,97887.03125
5706,470,470,101380.265625
5707,-510,0,91357.6796875
5708,-270,490,106764.9375
5709,250,270,131971.4375
5710,140,160,97252.9453125
5711,-20,150,166174.734375
5712,520,520,84037.265625
5713,270,280,141991.09375
5714,150,160,134123.796875
5715,-500,10,94747.828125
5716,70,960,84639.5
5717,780,790,100581.8359375
5718,400,420,89502.578125
5719,-140,410,140490.234375
5720,-480,20,92641.25
5721,-510,10,137259.46875
5722,20,1010,139728.609375
5723,-260,1000,123398.421875
5724,-990,10,119195.4765625
5725,510,520,118936.1171875
5726,-420,10,107349.7421875
5727,510,520,124919.8515625
5728,-510,10,75964.6171875
5729,1000,1010,128452.71875
5730,510,530,128079.3671875
5731,510,510,117629.9140625
5732,440,440,137684.421875
5733,90,380,109598.3828125
5734,20,390,107834.703125
5735,-20,380,109720.9296875
5736,-510,370,137330.75
5737,-20,360,113164.3984375
5738,-520,10,102131.890625
5739,-510,10,115551.21875
5740,-20,990,127809.96875
5741,500,520,114511.9921875
5742,20,530,114441.96875
5743,410,430,137609.578125
5744,-710,20,135829.734375
5745,510,520,101491.796875
5746,-510,10,98066.15625
5747,510,520,104691.6328125
5748,270,280,130317.140625
5749,-580,10,72016.9921875
5750,-510,990,104254.203125
5751,500,520,159641.5625
5752,390,400,121577.671875
5753,-20,390,124042.4453125
5754,200,220,149176.515625
5755,-20,210,104205.015625
5756,520,520,111206.0625
5757,-20,510,110739.8671875
5758,-520,0,116710.265625
5759,760,770,101401.125
5760,510,510,105651.25
5761,260,280,87186.3359375
5762,20,290,117017.2109375
5763,500,500,88778.8125
5764,-640,10,121506.46875
5765,510,520,133548.625
5766,270,280,98225.3125
5767,10,280,133054.65625
5768,-20,270,89968.90625
5769,-20,260,99626.34375
5770,-510,10,131591.671875
5771,510,520,83627.359375
5772,-20,510,88684.6953125
5773,-520,20,126312.5703125
5774,510,520,96937.21875
5775,-20,510,86759.2578125
5776,520,520,133651.53125
5777,270,280,80304.4140625
5778,-330,10,117756.65625
5779,-660,10,84596.8828125
5780,-20,990,98288.8359375
5781,350,670,95577.796875
5782,340,360,164296.875
5783,-510,10,122928.3125
5784,1000,1010,114946.46875
5785,510,530,105218.5390625
5786,20,540,83660.1796875
5787,-20,530,74732.9453125
5788,-20,520,147633.65625
5789,-20,510,128759.28125
5790,-520,0,163260.140625
5791,-270,490,131323.96875
5792,250,270,130512.6015625
5793,260,280,113395.5
5794,20,290,114473.8515625
5795,510,510,113545.828125
5796,260,280,129025.953125
5797,-510,10,95770.96875
5798,510,520,114794.0234375
5799,-510,10,130032.8046875
5800,510,520,125790.8125
5801,270,280,99564.34375
5802,-510,10,134973.25
5803,990,1000,124453.484375
5804,-520,10,82821.390625
5805,-280,470,117790.3359375
5806,-280,20,87817.6484375
5807,-20,990,119504.640625
5808,500,520,100235.09375
5809,-20,510,139425.84375
5810,70,470,122735.3203125
5811,-240,20,119251.9765625
5812,-20,990,105904.4921875
5813,500,520,116954.7265625
5814,-270,10,102597.640625
5815,150,880,103057.6484375
5816,450,460,126179.078125
5817,-20,450,112449.53125
5818,290,310,129284.6328125
5819,-640,20,86805.859375
5820,510,520,86789.609375
5821,20,530,105803.3515625
5822,-690,20,91361.296875
5823,-20,990,122340.1640625
5824,-520,0,110664.78125
5825,760,770,75207.21875
5826,-390,20,120005.78125
5827,-20,990,155637.3125
5828,-280,460,107225.609375
5829,-20,450,146955.5625
5830,-20,440,115948.984375
5831,-220,30,95551.015625
5832,120,910,102165.390625
5833,460,480,123184.109375
5834,250,260,115371.890625
5835,140,150,121054.109375
5836,-20,140,101954.65625
5837,-480,10,93414.5390625
5838,510,520,117870.4921875
5839,-390,10,131758.015625
5840,510,520,97443.8828125
5841,-20,510,103862.234375
5842,520,520,94572.78125
5843,-20,510,140948.421875
5844,-520,0,132281.390625
5845,510,520,107127.3515625
5846,270,280,94186.8671875
5847,20,290,71343.40625
5848,150,170,85722.9375
5849,-500,0,126767.3671875
5850,510,520,117503.921875
5851,-160,230,132169.140625
5852,120,140,124693.5078125
5853,-120,10,133063.0
5854,510,520,137287.6875
5855,270,280,121470.421875
5856,-580,10,89977.1484375
5857,-470,990,117153.9375
5858,-20,980,103093.46875
5859,-520,10,142095.796875
5860,510,520,94315.65625
5861,270,280,80170.625
5862,-20,270,118389.34375
5863,-20,260,91008.515625
5864,-460,10,106962.5703125
5865,510,520,90455.5703125
5866,40,510,105715.765625
5867,-20,500,130576.4609375
5868,260,270,107584.453125
5869,-610,20,127386.828125
5870,-510,990,126943.109375
5871,20,1000,175359.375
5872,-30,970,132878.65625
5873,490,510,125682.4609375
5874,500,500,153562.734375
5875,-510,10,104275.65625
5876,950,960,104625.9296875
5877,-510,950,97049.8828125
5878,-140,700,110262.984375
5879,-720,10,100557.90625
5880,-510,990,116712.2421875
5881,500,520,177099.8125
5882,270,280,121117.0546875
5883,-160,10,131416.71875
5884,-30,970,145087.546875
5885,10,970,130151.046875
5886,440,560,156524.875
5887,290,300,101100.578125
5888,-650,10,158710.265625
5889,-510,10,106257.875
5890,-20,990,96702.7109375
5891,530,550,106102.03125
5892,-70,440,120217.6875
5893,-30,410,116843.625
5894,490,490,109840.78125
5895,-20,480,125018.140625
5896,-520,10,152015.21875
5897,-510,990,81859.9375
5898,-510,20,150050.390625
5899,510,520,128019.640625
5900,-510,10,151965.171875
5901,810,820,125346.7578125
5902,-510,810,104615.796875
5903,-20,800,126816.9453125
5904,-520,10,93378.4375
5905,510,520,118910.5390625
5906,270,280,115130.8984375
5907,20,290,112030.2109375
5908,-20,280,112717.125
5909,-20,270,101293.1015625
5910,490,490,117307.1953125
5911,510,510,134569.859375
5912,510,510,89685.78125
5913,510,510,81066.1171875
5914,-750,20,148620.21875
5915,-510,10,115944.796875
5916,-120,790,125864.984375
5917,-20,780,123153.625
5918,400,410,138301.34375
5919,-410,20,117146.8203125
5920,20,1010,120971.4609375
5921,-960,20,102357.46875
5922,490,540,75697.1484375
5923,-40,490,90318.1875
5924,-510,480,102919.6796875
5925,-430,10,121585.96875
5926,100,930,113505.21875
5927,-20,920,116126.1796875
5928,-590,10,148365.609375
5929,-510,10,98203.5625
5930,760,770,106158.09375
5931,20,780,155298.125
5932,-510,10,87192.0625
5933,960,970,113554.5546875
5934,490,510,119636.5
5935,-750,20,141360.3125
5936,20,1010,122559.6640625
5937,830,850,114408.8515625
5938,-510,840,94611.28125
5939,-510,10,132311.921875
5940,550,560,115158.7265625
5941,145,155,124309.5625
5942,-310,5,143937.15625
5943,510,520,126844.8203125
5944,-760,10,99764.75
5945,510,520,103602.59375
5946,-760,10,100004.0
5947,-510,990,108648.140625
5948,500,520,114235.65625
5949,-510,10,108680.1328125
5950,20,1010,110772.2265625
5951,510,530,105690.90625
5952,-500,0,92584.515625
5953,640,650,116903.828125
5954,-820,20,119301.8515625
5955,510,520,108629.5703125
5956,20,530,84402.1328125
5957,-110,340,102193.484375
5958,-190,330,113319.6875
5959,-20,320,135161.359375
5960,-290,10,108558.828125
5961,1000,1010,139746.4375
5962,510,530,131007.4375
5963,510,510,99103.078125
5964,20,520,112359.4609375
5965,-380,10,124651.8984375
5966,510,520,118716.796875
5967,140,410,112355.484375
5968,-30,380,81140.8828125
5969,-510,10,129986.9375
5970,-510,990,123782.0078125
5971,500,520,102270.40625
5972,-760,10,106928.140625
5973,510,520,106867.6328125
5974,20,530,152524.5625
5975,-510,0,121748.6875
5976,760,770,86212.0546875
5977,510,510,100772.78125
5978,-510,0,132403.40625
5979,510,520,99195.484375
5980,-20,510,117355.3828125
5981,270,270,95777.234375
5982,510,510,161057.6875
5983,-510,500,109547.3125
5984,-20,490,105371.390625
5985,250,270,133355.40625
5986,-20,260,102018.5
5987,-40,210,95227.0078125
5988,510,510,97582.34375
5989,-20,500,95966.3515625
5990,260,270,107897.015625
5991,220,220,102566.9140625
5992,-300,10,78817.515625
5993,-1000,10,124102.0546875
5994,510,520,82471.78125
5995,270,280,114813.2421875
5996,20,290,113260.5625
5997,500,500,97997.2265625
5998,260,270,99101.0390625
5999,-20,260,120748.828125
6000,-20,250,124882.8125
6001,-520,0,148060.453125
6002,-510,10,132501.8125
6003,50,980,124056.515625
6004,500,510,140754.296875
6005,-20,500,110673.3125
6006,-500,10,98449.859375
6007,510,520,95517.71875
6008,-760,10,120806.8125
6009,510,520,160824.21875
6010,-510,10,127472.5546875
6011,510,520,101468.265625
6012,-20,510,111044.15625
6013,-20,500,111053.1484375
6014,260,270,122443.8125
6015,-520,0,143216.171875
6016,510,520,110801.7734375
6017,-20,510,80607.2578125
6018,20,520,92064.6875
6019,-30,490,98550.625
6020,-20,480,103092.0859375
6021,-30,450,88921.2734375
6022,-270,440,140709.4375
6023,-510,10,92888.34375
6024,510,520,124950.5546875
6025,20,530,115334.3515625
6026,500,500,116001.359375
6027,-510,10,91558.5859375
6028,500,510,134082.359375
6029,260,280,94289.265625
6030,-510,270,112351.0078125
6031,510,510,114035.4375
6032,20,520,134633.296875
6033,-480,10,109925.25
6034,510,520,141844.484375
6035,20,530,116141.078125
6036,-420,520,97313.046875
6037,-20,510,117272.484375
6038,100,440,84880.28125
6039,-20,430,83018.625
6040,220,240,91320.3046875
6041,130,140,99151.859375
6042,-300,10,111254.28125
6043,220,810,105000.7578125
6044,410,430,98057.453125
6045,120,340,92266.8125
6046,-510,10,121660.34375
6047,510,520,136391.375
6048,20,530,85805.375
6049,270,290,121936.96875
6050,460,460,129750.96875
6051,-510,10,129008.6484375
6052,920,930,135290.1875
6053,-510,20,105372.296875
6054,-510,990,118543.25
6055,-20,980,166476.90625
6056,-20,970,104810.8046875
6057,520,520,91770.921875
6058,-510,10,130922.6875
6059,510,520,101337.171875
6060,-20,510,79321.3125
6061,260,280,97700.21875
6062,-490,10,105255.2734375
6063,1000,1010,132557.5625
6064,-20,1000,125014.6171875
6065,-20,990,106266.3984375
6066,520,520,88084.7109375
6067,-20,510,122323.859375
6068,-760,20,106242.1171875
6069,1000,1010,93652.34375
6070,510,530,61344.92578125
6071,-480,0,133754.375
6072,270,760,120200.71875
6073,-500,10,110830.5859375
6074,-20,990,110441.2734375
6075,20,1000,105601.8203125
6076,510,520,102232.546875
6077,-760,10,117190.546875
6078,510,520,132957.03125
6079,-350,10,141789.375
6080,670,680,126017.953125
6081,-510,10,142809.828125
6082,510,520,110904.671875
6083,-20,510,123953.59375
6084,520,520,109881.1875
6085,-20,510,107456.4453125
6086,20,520,115240.75
6087,-510,10,122082.765625
6088,510,520,106777.328125
6089,-510,10,150848.796875
6090,930,940,128510.640625
6091,480,490,94244.0234375
6092,-740,20,122423.203125
6093,-510,10,132263.6875
6094,260,770,133097.03125
6095,390,410,113640.90625
6096,-510,0,80421.28125
6097,510,520,142632.25
6098,270,280,128219.6015625
6099,-630,10,139781.265625
6100,-20,990,87244.4453125
6101,500,520,104075.84375
6102,-20,510,120400.8359375
6103,-20,500,82550.8671875
6104,20,510,113994.171875
6105,-20,500,96746.6171875
6106,-750,10,103726.2734375
6107,-20,990,134947.140625
6108,-950,20,107777.546875
6109,-30,970,139182.40625
6110,-510,0,108624.8125
6111,255,265,117368.71875
6112,-20,255,117001.6484375
6113,-20,245,110108.8671875
6114,-150,15,78700.78125
6115,510,520,121079.1953125
6116,-510,10,113326.984375
6117,510,520,83118.578125
6118,-320,10,125131.59375
6119,-20,990,113174.375
6120,-20,980,108673.828125
6121,-20,970,124859.25
6122,-30,940,141135.703125
6123,530,540,105477.7578125
6124,-20,530,93166.9453125
6125,270,290,130830.0703125
6126,20,300,106672.234375
6127,-20,290,107819.53125
6128,510,510,106519.9921875
6129,510,510,90046.828125
6130,510,510,104340.7734375
6131,-20,500,133083.5625
6132,-520,10,121700.6953125
6133,510,520,129749.28125
6134,370,380,112126.8046875
6135,200,210,89578.9296875
6136,-20,200,109679.9140625
6137,-20,190,102708.96875
6138,100,120,72740.484375
6139,-510,110,118068.953125
6140,-510,0,96599.15625
6141,270,760,81505.25
6142,-510,10,104033.96875
6143,510,520,145963.546875
6144,-340,10,141912.109375
6145,-620,10,89869.2734375
6146,510,520,93571.6015625
6147,30,520,128922.6484375
6148,-500,10,159071.25
6149,510,520,101874.546875
6150,-510,10,102384.796875
6151,1000,1010,113462.6875
6152,600,620,104984.2265625
6153,20,630,103239.6484375
6154,-20,620,104662.6796875
6155,20,630,106028.515625
6156,20,640,117806.5546875
6157,-810,10,105450.65625
6158,-20,990,105610.40625
6159,500,520,90668.0234375
6160,10,520,164700.53125
6161,-350,510,103699.5
6162,510,510,153800.484375
6163,510,510,110985.25
6164,510,510,107915.0390625
6165,-510,0,112856.28125
6166,760,770,120706.421875
6167,-510,760,136221.59375
6168,-30,750,134429.21875
6169,-860,20,108205.328125
6170,40,990,125688.9296875
6171,490,530,139024.9375
6172,-580,20,108048.2109375
6173,30,1000,110232.015625
6174,500,530,117002.65625
6175,-20,520,118330.828125
6176,-520,10,90949.1328125
6177,510,520,98485.2109375
6178,-20,510,134340.984375
6179,510,510,132480.953125
